ID;LATITUDE;LONGITUDE;Mun/UF;MUNICIPIO;UF;Valor
1430;-17,01;-46;BRASILANDIA DE MINAS - MG;BRASILANDIA DE MINAS;MG;67623,63377
1431;-16,2;-44,42;BRASILIA DE MINAS - MG;BRASILIA DE MINAS;MG;186024,6237
1432;-22,47;-45,6;BRASOPOLIS - MG;BRASOPOLIS;MG;100820,9596
1433;-19,05;-42,71;BRAUNAS - MG;BRAUNAS;MG;38419,39953
1434;-20,14;-44,2;BRUMADINHO - MG;BRUMADINHO;MG;157758,8997
1435;-22,44;-46,35;BUENO BRANDAO - MG;BUENO BRANDAO;MG;66685,02488
1436;-17,87;-44,18;BUENOPOLIS - MG;BUENOPOLIS;MG;62922,42188
1437;-19,42;-42,24;BUGRE - MG;BUGRE;MG;26461,26726
1438;-15,61;-46,42;BURITIS - MG;BURITIS;MG;135515,0043
1439;-17,35;-44,96;BURITIZEIRO - MG;BURITIZEIRO;MG;160214,6209
1440;-16,03;-47,09;CABECEIRA GRANDE - MG;CABECEIRA GRANDE;MG;37325,14403
1441;-21,47;-46,39;CABO VERDE - MG;CABO VERDE;MG;78018,78292
1442;-19,52;-44,45;CACHOEIRA DA PRATA - MG;CACHOEIRA DA PRATA;MG;22857,28476
1443;-22,35;-45,77;CACHOEIRA DE MINAS - MG;CACHOEIRA DE MINAS;MG;59375,3059
1444;-15,96;-41,49;CACHOEIRA DE PAJEU - MG;CACHOEIRA DE PAJEU;MG;58022,42846
1445;-18,51;-49,5;CACHOEIRA DOURADA - MG;CACHOEIRA DOURADA;MG;14716,37965
1446;-19,29;-44,41;CAETANOPOLIS - MG;CAETANOPOLIS;MG;47400,79456
1447;-19,88;-43,67;CAETE - MG;CAETE;MG;227053,1632
1448;-20,69;-41,92;CAIANA - MG;CAIANA;MG;28474,48922
1449;-20,79;-42,79;CAJURI - MG;CAJURI;MG;25238,94124
1450;-21,92;-46,38;CALDAS - MG;CALDAS;MG;86455,05787
1451;-20,62;-45,15;CAMACHO - MG;CAMACHO;MG;22526,75283
1452;-22,75;-46,14;CAMANDUCAIA - MG;CAMANDUCAIA;MG;115663,7498
1453;-22,61;-46,05;CAMBUI - MG;CAMBUI;MG;134528,1473
1454;-21,85;-45,29;CAMBUQUIRA - MG;CAMBUQUIRA;MG;82000,50581
1455;-18,23;-41,74;CAMPANARIO - MG;CAMPANARIO;MG;20511,28266
1456;-21,83;-45,4;CAMPANHA - MG;CAMPANHA;MG;91424,05341
1457;-21,71;-46,24;CAMPESTRE - MG;CAMPESTRE;MG;126967,492
1458;-19,53;-49,48;CAMPINA VERDE - MG;CAMPINA VERDE;MG;121148,7761
1459;-16,5;-44,81;CAMPO AZUL - MG;CAMPO AZUL;MG;20464,45238
1460;-20,89;-45,27;CAMPO BELO - MG;CAMPO BELO;MG;311081,8979
1461;-21,1;-45,83;CAMPO DO MEIO - MG;CAMPO DO MEIO;MG;71065,52206
1462;-19,76;-48,57;CAMPO FLORIDO - MG;CAMPO FLORIDO;MG;31629,71985
1463;-19,69;-46,17;CAMPOS ALTOS - MG;CAMPOS ALTOS;MG;74286,92899
1464;-21,23;-45,75;CAMPOS GERAIS - MG;CAMPOS GERAIS;MG;153096,8725
1465;-21,02;-45,18;CANA VERDE - MG;CANA VERDE;MG;35038,74043
1466;-20,68;-42,62;CANAA - MG;CANAA;MG;30704,70382
1467;-18,72;-49,2;CANAPOLIS - MG;CANAPOLIS;MG;63098,98391
1468;-20,76;-45,27;CANDEIAS - MG;CANDEIAS;MG;87204,8222
1469;-18,52;-42,62;CANTAGALO - MG;CANTAGALO;MG;24021,01142
1470;-20,43;-41,86;CAPARAO - MG;CAPARAO;MG;30582,83799
1471;-20,92;-43,61;CAPELA NOVA - MG;CAPELA NOVA;MG;32940,19667
1472;-17,69;-42,51;CAPELINHA - MG;CAPELINHA;MG;182700,4951
1473;-20,61;-47,05;CAPETINGA - MG;CAPETINGA;MG;50571,66093
1474;-19,54;-44,11;CAPIM BRANCO - MG;CAPIM BRANCO;MG;45901,43939
1475;-18,68;-49,57;CAPINOPOLIS - MG;CAPINOPOLIS;MG;102246,9564
1476;-19,06;-41,85;CAPITAO ANDRADE - MG;CAPITAO ANDRADE;MG;29411,12742
1477;-16,32;-43,71;CAPITAO ENEAS - MG;CAPITAO ENEAS;MG;80959,62114
1478;-20,61;-46,05;CAPITOLIO - MG;CAPITOLIO;MG;46530,74367
1479;-20,17;-42,27;CAPUTIRA - MG;CAPUTIRA;MG;55827,45601
1480;-17,18;-41,69;CARAI - MG;CARAI;MG;122227,4366
1481;-20,87;-43,73;CARANAIBA - MG;CARANAIBA;MG;24390,54994
1482;-20,95;-43,8;CARANDAI - MG;CARANDAI;MG;135429,8127
1483;-20,73;-42,02;CARANGOLA - MG;CARANGOLA;MG;190665,4862
1484;-19,79;-42,13;CARATINGA - MG;CARATINGA;MG;442804,1002
1485;-17,52;-43,01;CARBONITA - MG;CARBONITA;MG;56117,71318
1486;-22,04;-45,69;CAREACU - MG;CAREACU;MG;33705,24829
1487;-17,7;-40,76;CARLOS CHAGAS - MG;CARLOS CHAGAS;MG;160518,0552
1488;-19,08;-43,14;CARMESIA - MG;CARMESIA;MG;13925,02823
1489;-21,46;-45,22;CARMO DA CACHOEIRA - MG;CARMO DA CACHOEIRA;MG;73437,92316
1490;-20,55;-44,87;CARMO DA MATA - MG;CARMO DA MATA;MG;66424,98236
1491;-22,12;-45,12;CARMO DE MINAS - MG;CARMO DE MINAS;MG;76960,17422
1492;-20,18;-44,77;CARMO DO CAJURU - MG;CARMO DO CAJURU;MG;97252,40003
1493;-19;-46,31;CARMO DO PARANAIBA - MG;CARMO DO PARANAIBA;MG;180387,3624
1494;-20,97;-46,11;CARMO DO RIO CLARO - MG;CARMO DO RIO CLARO;MG;122762,6542
1495;-20,54;-44,63;CARMOPOLIS DE MINAS - MG;CARMOPOLIS DE MINAS;MG;93991,23477
1496;-19,69;-50,68;CARNEIRINHO - MG;CARNEIRINHO;MG;58681,51206
1497;-21,48;-44,64;CARRANCAS - MG;CARRANCAS;MG;25314,29918
1498;-21,77;-45,84;CARVALHOPOLIS - MG;CARVALHOPOLIS;MG;17893,74999
1499;-22;-44,46;CARVALHOS - MG;CARVALHOS;MG;31722,11979
1500;-20,79;-43,93;CASA GRANDE - MG;CASA GRANDE;MG;13766,77379
1501;-18,57;-47,87;CASCALHO RICO - MG;CASCALHO RICO;MG;14371,934
1502;-20,58;-46,92;CASSIA - MG;CASSIA;MG;111122,4281
1503;-21,38;-42,69;CATAGUASES - MG;CATAGUASES;MG;419096,3069
1504;-20,07;-43,4;CATAS ALTAS - MG;CATAS ALTAS;MG;26845,15214
1505;-20,69;-43,49;CATAS ALTAS DA NORUEGA - MG;CATAS ALTAS DA NORUEGA;MG;21266,40037
1506;-17,31;-41,51;CATUJI - MG;CATUJI;MG;37519,15912
1507;-15,35;-42,96;CATUTI - MG;CATUTI;MG;32152,78062
1508;-21,97;-44,93;CAXAMBU - MG;CAXAMBU;MG;132396,2151
1509;-19,14;-45,71;CEDRO DO ABAETE - MG;CEDRO DO ABAETE;MG;8371,56485
1510;-18,76;-41,3;CENTRAL DE MINAS - MG;CENTRAL DE MINAS;MG;37754,4734
1511;-18,58;-49,19;CENTRALINA - MG;CENTRALINA;MG;66136,76086
1512;-21,67;-43,22;CHACARA - MG;CHACARA;MG;29373,48633
1513;-20,04;-41,68;CHALE - MG;CHALE;MG;35848,67814
1514;-17,08;-42,53;CHAPADA DO NORTE - MG;CHAPADA DO NORTE;MG;94825,90302
1515;-15,3;-45,61;CHAPADA GAUCHA - MG;CHAPADA GAUCHA;MG;33080,2016
1516;-22;-43,05;CHIADOR - MG;CHIADOR;MG;20027,18319
1517;-20,9;-43,36;CIPOTANEA - MG;CIPOTANEA;MG;39454,27836
1518;-20,39;-47,26;CLARAVAL - MG;CLARAVAL;MG;23695,11515
1519;-17,08;-44,2;CLARO DOS POCOES - MG;CLARO DOS POCOES;MG;49169,57618
1520;-20,44;-44,76;CLAUDIO - MG;CLAUDIO;MG;131849,4737
1521;-20,85;-42,8;COIMBRA - MG;COIMBRA;MG;36810,00957
1522;-18,23;-42,84;COLUNA - MG;COLUNA;MG;57660,80161
1523;-19,69;-49,08;COMENDADOR GOMES - MG;COMENDADOR GOMES;MG;17814,14058
1524;-16,29;-41,79;COMERCINHO - MG;COMERCINHO;MG;67082,24501
1525;-21,09;-46,2;CONCEICAO DA APARECIDA - MG;CONCEICAO DA APARECIDA;MG;57560,52409
1526;-21,12;-44,47;CONCEICAO DA BARRA DE MINAS - MG;CONCEICAO DA BARRA DE MINAS;MG;27730,88012
1527;-19,91;-48,38;CONCEICAO DAS ALAGOAS - MG;CONCEICAO DAS ALAGOAS;MG;93052,58313
1528;-22,16;-45,45;CONCEICAO DAS PEDRAS - MG;CONCEICAO DAS PEDRAS;MG;16238,28195
1529;-19,92;-41,69;CONCEICAO DE IPANEMA - MG;CONCEICAO DE IPANEMA;MG;27877,59232
1530;-19,03;-43,42;CONCEICAO DO MATO DENTRO - MG;CONCEICAO DO MATO DENTRO;MG;121936,6436
1531;-19,75;-44,89;CONCEICAO DO PARA - MG;CONCEICAO DO PARA;MG;28960,52598
1532;-21,88;-45,08;CONCEICAO DO RIO VERDE - MG;CONCEICAO DO RIO VERDE;MG;68297,0981
1533;-22,41;-45,79;CONCEICAO DOS OUROS - MG;CONCEICAO DOS OUROS;MG;51558,41382
1534;-15,29;-44,41;CONEGO MARINHO - MG;CONEGO MARINHO;MG;38983,16468
1535;-19,63;-43,98;CONFINS - MG;CONFINS;MG;28389,57166
1536;-22,15;-46,03;CONGONHAL - MG;CONGONHAL;MG;52312,78745
1537;-20,5;-43,85;CONGONHAS - MG;CONGONHAS;MG;252364,0146
1538;-18,8;-43,68;CONGONHAS DO NORTE - MG;CONGONHAS DO NORTE;MG;32845,1756
1539;-19,93;-47,54;CONQUISTA - MG;CONQUISTA;MG;46745,35199
1540;-20,66;-43,78;CONSELHEIRO LAFAIETE - MG;CONSELHEIRO LAFAIETE;MG;613748,297
1541;-19,17;-41,47;CONSELHEIRO PENA - MG;CONSELHEIRO PENA;MG;138098,087
1542;-22,55;-45,92;CONSOLACAO - MG;CONSOLACAO;MG;11544,88026
1543;-19,93;-44,05;CONTAGEM - MG;CONTAGEM;MG;492350
1544;-21,18;-45,44;COQUEIRAL - MG;COQUEIRAL;MG;56686,1912
1545;-16,68;-44,36;CORACAO DE JESUS - MG;CORACAO DE JESUS;MG;169499,0506
1546;-19,12;-44,32;CORDISBURGO - MG;CORDISBURGO;MG;53418,67992
1547;-21,79;-45,7;CORDISLANDIA - MG;CORDISLANDIA;MG;19968,69345
1548;-18,38;-44,45;CORINTO - MG;CORINTO;MG;167832,6161
1549;-18,62;-42,28;COROACI - MG;COROACI;MG;64749,29753
1550;-18,47;-47,2;COROMANDEL - MG;COROMANDEL;MG;177432,5689
1551;-19,51;-42,62;CORONEL FABRICIANO - MG;CORONEL FABRICIANO;MG;647178,2321
1552;-16,61;-42,18;CORONEL MURTA - MG;CORONEL MURTA;MG;67892,94138
1553;-21,58;-43,26;CORONEL PACHECO - MG;CORONEL PACHECO;MG;20668,07632
1554;-21,02;-44,22;CORONEL XAVIER CHAVES - MG;CORONEL XAVIER CHAVES;MG;19815,92473
1555;-19,82;-45,9;CORREGO DANTA - MG;CORREGO DANTA;MG;23865,54976
1556;-22,63;-46,02;CORREGO DO BOM JESUS - MG;CORREGO DO BOM JESUS;MG;27053,61498
1557;-20,44;-45,55;CORREGO FUNDO - MG;CORREGO FUNDO;MG;33447,44922
1558;-19,83;-42,39;CORREGO NOVO - MG;CORREGO NOVO;MG;25020,08161
1559;-18,07;-43,47;COUTO DE MAGALHAES DE MINAS - MG;COUTO DE MAGALHAES DE MINAS;MG;27989,61136
1560;-17,23;-40,91;CRISOLITA - MG;CRISOLITA;MG;35584,72421
1561;-20,87;-45,51;CRISTAIS - MG;CRISTAIS;MG;58794,078
1562;-16,8;-42,86;CRISTALIA - MG;CRISTALIA;MG;31153,64657
1563;-20,83;-43,8;CRISTIANO OTONI - MG;CRISTIANO OTONI;MG;30895,2067
1564;-22,21;-45,26;CRISTINA - MG;CRISTINA;MG;70847,08836
1565;-20,38;-44,33;CRUCILANDIA - MG;CRUCILANDIA;MG;28591,8989
1566;-18,94;-46,67;CRUZEIRO DA FORTALEZA - MG;CRUZEIRO DA FORTALEZA;MG;22146,60866
1567;-21,83;-44,8;CRUZILIA - MG;CRUZILIA;MG;90175,60567
1568;-18,96;-41,09;CUPARAQUE - MG;CUPARAQUE;MG;29341,21375
1569;-15,93;-41,84;CURRAL DE DENTRO - MG;CURRAL DE DENTRO;MG;32466,47099
1570;-18,75;-44,43;CURVELO - MG;CURVELO;MG;431738,5987
1571;-18,44;-43,65;DATAS - MG;DATAS;MG;34285,08079
1572;-22,5;-45,28;DELFIM MOREIRA - MG;DELFIM MOREIRA;MG;50527,00061
1573;-20,34;-46,85;DELFINOPOLIS - MG;DELFINOPOLIS;MG;42897,98507
1574;-19,97;-47,77;DELTA - MG;DELTA;MG;34438,49579
1575;-21,46;-42,96;DESCOBERTO - MG;DESCOBERTO;MG;28850,92268
1576;-20,66;-44,33;DESTERRO DE ENTRE RIOS - MG;DESTERRO DE ENTRE RIOS;MG;41204,93663
1577;-21,14;-43,51;DESTERRO DO MELO - MG;DESTERRO DO MELO;MG;20311,61004
1578;-18,24;-43,6;DIAMANTINA - MG;DIAMANTINA;MG;273462,0441
1579;-20,48;-43,19;DIOGO DE VASCONCELOS - MG;DIOGO DE VASCONCELOS;MG;23923,73635
1580;-19,84;-42,77;DIONISIO - MG;DIONISIO;MG;58601,32319
1581;-20,99;-43;DIVINESIA - MG;DIVINESIA;MG;19390,08871
1582;-20,61;-42,14;DIVINO - MG;DIVINO;MG;112890,4898
1583;-18,77;-41,48;DIVINO DAS LARANJEIRAS - MG;DIVINO DAS LARANJEIRAS;MG;33459,51797
1584;-18,8;-42,59;DIVINOLANDIA DE MINAS - MG;DIVINOLANDIA DE MINAS;MG;44632,70981
1585;-20,13;-44,88;DIVINOPOLIS - MG;DIVINOPOLIS;MG;1069128,458
1586;-15,72;-41,34;DIVISA ALEGRE - MG;DIVISA ALEGRE;MG;28814,2165
1587;-21,51;-46,19;DIVISA NOVA - MG;DIVISA NOVA;MG;33176,58776
1588;-15,72;-41;DIVISOPOLIS - MG;DIVISOPOLIS;MG;38769,24895
1589;-16,65;-46,27;DOM BOSCO - MG;DOM BOSCO;MG;28320,4634
1590;-19,37;-42,1;DOM CAVATI - MG;DOM CAVATI;MG;36931,21725
1591;-18,96;-43,25;DOM JOAQUIM - MG;DOM JOAQUIM;MG;33000,99362
1592;-20,16;-42,96;DOM SILVERIO - MG;DOM SILVERIO;MG;36065,46954
1593;-22,25;-45,16;DOM VICOSO - MG;DOM VICOSO;MG;21447,28545
1594;-21,31;-42,81;DONA EUZEBIA - MG;DONA EUZEBIA;MG;32297,50734
1595;-21,1;-44,02;DORES DE CAMPOS - MG;DORES DE CAMPOS;MG;53347,07266
1596;-19,05;-42,92;DORES DE GUANHAES - MG;DORES DE GUANHAES;MG;36952,82513
1597;-19,46;-45,6;DORES DO INDAIA - MG;DORES DO INDAIA;MG;101313,1422
1598;-20,97;-43,18;DORES DO TURVO - MG;DORES DO TURVO;MG;30844,85136
1599;-20,28;-45,9;DORESOPOLIS - MG;DORESOPOLIS;MG;9341,335493
1600;-18,43;-47,6;DOURADOQUARA - MG;DOURADOQUARA;MG;11186,87538
1601;-20,2;-41,79;DURANDE - MG;DURANDE;MG;42550,98133
1602;-21,61;-45,56;ELOI MENDES - MG;ELOI MENDES;MG;138081,2439
1603;-19,21;-42,04;ENGENHEIRO CALDAS - MG;ENGENHEIRO CALDAS;MG;52758,26546
1604;-17,28;-43,95;ENGENHEIRO NAVARRO - MG;ENGENHEIRO NAVARRO;MG;42011,7767
1605;-19,62;-42,23;ENTRE FOLHAS - MG;ENTRE FOLHAS;MG;30595,41746
1606;-20,67;-44,06;ENTRE RIOS DE MINAS - MG;ENTRE RIOS DE MINAS;MG;86570,99074
1607;-20,84;-42,65;ERVALIA - MG;ERVALIA;MG;105756,8066
1608;-19,76;-44,31;ESMERALDAS - MG;ESMERALDAS;MG;223078,0795
1609;-20,65;-41,9;ESPERA FELIZ - MG;ESPERA FELIZ;MG;128387,0867
1610;-14,92;-42,81;ESPINOSA - MG;ESPINOSA;MG;203176,3645
1611;-22,04;-45,95;ESPIRITO SANTO DO DOURADO - MG;ESPIRITO SANTO DO DOURADO;MG;27099,55602
1612;-22,46;-46,01;ESTIVA - MG;ESTIVA;MG;68599,50715
1613;-21,74;-42,46;ESTRELA DALVA - MG;ESTRELA DALVA;MG;19033,30449
1614;-19,52;-45,78;ESTRELA DO INDAIA - MG;ESTRELA DO INDAIA;MG;24123,80825
1615;-18,74;-47,69;ESTRELA DO SUL - MG;ESTRELA DO SUL;MG;43620,81041
1616;-21,09;-42,18;EUGENOPOLIS - MG;EUGENOPOLIS;MG;64526,80001
1617;-21,55;-43,51;EWBANK DA CAMARA - MG;EWBANK DA CAMARA;MG;23926,87261
1618;-22,85;-46,31;EXTREMA - MG;EXTREMA;MG;126966,8672
1619;-21,4;-45,82;FAMA - MG;FAMA;MG;13918,9206
1620;-20,8;-42,03;FARIA LEMOS - MG;FARIA LEMOS;MG;23540,86383
1621;-18,07;-43,24;FELICIO DOS SANTOS - MG;FELICIO DOS SANTOS;MG;37448,18637
1622;-16,63;-40,76;FELISBURGO - MG;FELISBURGO;MG;50367,35843
1623;-18,75;-44,89;FELIXLANDIA - MG;FELIXLANDIA;MG;83591,5397
1624;-19,15;-42,08;FERNANDES TOURINHO - MG;FERNANDES TOURINHO;MG;20290,97217
1625;-19,23;-43,02;FERROS - MG;FERROS;MG;79161,96398
1626;-20,72;-42,27;FERVEDOURO - MG;FERVEDOURO;MG;55179,10269
1627;-19,88;-44,43;FLORESTAL - MG;FLORESTAL;MG;34959,67967
1628;-20,46;-45,42;FORMIGA - MG;FORMIGA;MG;369209,782
1629;-14,94;-46,23;FORMOSO - MG;FORMOSO;MG;40831,99681
1630;-20,84;-46,71;FORTALEZA DE MINAS - MG;FORTALEZA DE MINAS;MG;24499,22495
1631;-19,56;-44,44;FORTUNA DE MINAS - MG;FORTUNA DE MINAS;MG;15053,06866
1632;-16,99;-42,35;FRANCISCO BADARO - MG;FRANCISCO BADARO;MG;63398,29417
1633;-17,31;-44,23;FRANCISCO DUMONT - MG;FRANCISCO DUMONT;MG;24746,90343
1634;-16,47;-43,48;FRANCISCO SA - MG;FRANCISCO SA;MG;150792,395
1635;-17,96;-42;FRANCISCOPOLIS - MG;FRANCISCOPOLIS;MG;45952,92098
1636;-18,06;-41,42;FREI GASPAR - MG;FREI GASPAR;MG;41353,7578
1637;-18,54;-41,92;FREI INOCENCIO - MG;FREI INOCENCIO;MG;50376,67756
1638;-18,16;-42,76;FREI LAGONEGRO - MG;FREI LAGONEGRO;MG;21729,80004
1639;-20,26;-49,19;FRONTEIRA - MG;FRONTEIRA;MG;56023,02933
1640;-16,89;-40,92;FRONTEIRA DOS VALES - MG;FRONTEIRA DOS VALES;MG;33571,95886
1641;-16,13;-42,53;FRUTA DE LEITE - MG;FRUTA DE LEITE;MG;45020,80449
1642;-20,02;-48,94;FRUTAL - MG;FRUTAL;MG;315797,2346
1643;-19,36;-44,05;FUNILANDIA - MG;FUNILANDIA;MG;19238,84456
1644;-18,99;-41,53;GALILEIA - MG;GALILEIA;MG;46787,71259
1645;-15,08;-43,12;GAMELEIRAS - MG;GAMELEIRAS;MG;31875,09123
1646;-16,85;-43,69;GLAUCILANDIA - MG;GLAUCILANDIA;MG;15549,20389
1647;-18,98;-41,22;GOIABEIRA - MG;GOIABEIRA;MG;17046,36467
1648;-21,53;-43,2;GOIANA - MG;GOIANA;MG;20008,16295
1649;-22,65;-45,85;GONCALVES - MG;GONCALVES;MG;21977,63161
1650;-18,82;-42,47;GONZAGA - MG;GONZAGA;MG;39097,19583
1651;-18,45;-43,74;GOUVEA - MG;GOUVEA;MG;78572,01925
1652;-18,85;-41,94;GOVERNADOR VALADARES - MG;GOVERNADOR VALADARES;MG;1484398,931
1653;-16,55;-42,89;GRAO MOGOL - MG;GRAO MOGOL;MG;84297,79808
1654;-18,49;-47,72;GRUPIARA - MG;GRUPIARA;MG;9511,442634
1655;-18,77;-42,93;GUANHAES - MG;GUANHAES;MG;177883,7862
1656;-20,76;-45,91;GUAPE - MG;GUAPE;MG;89021,24267
1657;-20,57;-43;GUARACIABA - MG;GUARACIABA;MG;67869,02131
1658;-17,01;-43,67;GUARACIAMA - MG;GUARACIAMA;MG;28364,92816
1659;-21,29;-46,8;GUARANESIA - MG;GUARANESIA;MG;111429,0438
1660;-21,35;-43,04;GUARANI - MG;GUARANI;MG;53227,74738
1661;-21,73;-43,03;GUARARA - MG;GUARARA;MG;27038,16263
1662;-17,77;-47,09;GUARDA-MOR - MG;GUARDA-MOR;MG;43905,85066
1663;-21,3;-46,71;GUAXUPE - MG;GUAXUPE;MG;295763,5737
1664;-21,15;-42,79;GUIDOVAL - MG;GUIDOVAL;MG;46351,09778
1665;-18,84;-46,79;GUIMARANIA - MG;GUIMARANIA;MG;38857,11066
1666;-21;-42,71;GUIRICEMA - MG;GUIRICEMA;MG;58629,93732
1667;-19,21;-49,78;GURINHATA - MG;GURINHATA;MG;44175,14594
1668;-22,06;-45,54;HELIODORA - MG;HELIODORA;MG;36649,13301
1669;-19,43;-42,21;IAPU - MG;IAPU;MG;64020,01863
1670;-21,43;-43,96;IBERTIOGA - MG;IBERTIOGA;MG;34073,88651
1671;-19,47;-46,53;IBIA - MG;IBIA;MG;127768,9333
1672;-16,86;-44,91;IBIAI - MG;IBIAI;MG;44948,30433
1673;-15,66;-44,16;IBIRACATU - MG;IBIRACATU;MG;36138,66189
1674;-20,46;-47,12;IBIRACI - MG;IBIRACI;MG;58178,66733
1675;-20,02;-44,05;IBIRITE - MG;IBIRITE;MG;674762,7474
1676;-22,06;-46,44;IBITIURA DE MINAS - MG;IBITIURA DE MINAS;MG;18977,16399
1677;-21,15;-44,74;IBITURUNA - MG;IBITURUNA;MG;18761,41194
1678;-16,21;-44,9;ICARAI DE MINAS - MG;ICARAI DE MINAS;MG;55307,0611
1679;-20,07;-44,3;IGARAPE - MG;IGARAPE;MG;107899,7113
1680;-19,95;-44,7;IGARATINGA - MG;IGARATINGA;MG;46881,13092
1681;-20,17;-45,71;IGUATAMA - MG;IGUATAMA;MG;53514,42751
1682;-21,17;-44,92;IJACI - MG;IJACI;MG;33067,28705
1683;-20,93;-45,83;ILICINEA - MG;ILICINEA;MG;66941,56013
1684;-19,59;-41,97;IMBE DE MINAS - MG;IMBE DE MINAS;MG;30382,40451
1685;-22,31;-46,32;INCONFIDENTES - MG;INCONFIDENTES;MG;39799,9547
1686;-15,49;-42,19;INDAIABIRA - MG;INDAIABIRA;MG;45841,91765
1687;-19,03;-47,91;INDIANOPOLIS - MG;INDIANOPOLIS;MG;34970,45111
1688;-21,4;-44,91;INGAI - MG;INGAI;MG;16175,56422
1689;-19,54;-42,12;INHAPIM - MG;INHAPIM;MG;161241,296
1690;-19,49;-44,39;INHAUMA - MG;INHAUMA;MG;29757,9792
1691;-18,72;-44,36;INIMUTABA - MG;INIMUTABA;MG;36304,88151
1692;-19,41;-42,41;IPABA - MG;IPABA;MG;92053,56579
1693;-19,8;-41,71;IPANEMA - MG;IPANEMA;MG;104969,8033
1694;-19,46;-42,53;IPATINGA - MG;IPATINGA;MG;1346851,586
1695;-18,69;-49,94;IPIACU - MG;IPIACU;MG;24393,79933
1696;-22,09;-46,19;IPUIUNA - MG;IPUIUNA;MG;54163,5903
1697;-18,98;-47,46;IRAI DE MINAS - MG;IRAI DE MINAS;MG;30909,08628
1698;-19,61;-43,22;ITABIRA - MG;ITABIRA;MG;589730,5653
1699;-18,56;-41,23;ITABIRINHA DE MANTENA - MG;ITABIRINHA DE MANTENA;MG;60121,46154
1700;-20,25;-43,8;ITABIRITO - MG;ITABIRITO;MG;220276,3347
1701;-17,06;-43,3;ITACAMBIRA - MG;ITACAMBIRA;MG;30511,46073
1702;-15,1;-44,09;ITACARAMBI - MG;ITACARAMBI;MG;106996,3699
1703;-20,39;-44,48;ITAGUARA - MG;ITAGUARA;MG;72488,46212
1704;-17,4;-41,66;ITAIPE - MG;ITAIPE;MG;65007,70159
1705;-22,42;-45,45;ITAJUBA - MG;ITAJUBA;MG;532055,3465
1706;-17,85;-42,85;ITAMARANDIBA - MG;ITAMARANDIBA;MG;174269,2777
1707;-21,41;-42,81;ITAMARATI DE MINAS - MG;ITAMARATI DE MINAS;MG;24301,90121
1708;-18,03;-41,68;ITAMBACURI - MG;ITAMBACURI;MG;143282,4621
1709;-19,41;-43,32;ITAMBE DO MATO DENTRO - MG;ITAMBE DO MATO DENTRO;MG;17432,37926
1710;-21,07;-47,04;ITAMOGI - MG;ITAMOGI;MG;65460,66164
1711;-22,28;-44,87;ITAMONTE - MG;ITAMONTE;MG;78073,38757
1712;-22,29;-44,93;ITANHANDU - MG;ITANHANDU;MG;77933,91942
1713;-19,17;-41,86;ITANHOMI - MG;ITANHOMI;MG;78349,03598
1714;-16,56;-41,5;ITAOBIM - MG;ITAOBIM;MG;139356,7721
1715;-19,9;-49,38;ITAPAGIPE - MG;ITAPAGIPE;MG;73346,15227
1716;-20,47;-45,12;ITAPECERICA - MG;ITAPECERICA;MG;134112,8192
1717;-22,76;-46,22;ITAPEVA - MG;ITAPEVA;MG;40317,23103
1718;-20,19;-44,42;ITATIAIUCU - MG;ITATIAIUCU;MG;50394,26933
1719;-20,73;-46,75;ITAU DE MINAS - MG;ITAU DE MINAS;MG;83789,83694
1720;-20,07;-44,57;ITAUNA - MG;ITAUNA;MG;440248,3526
1721;-20,67;-43,61;ITAVERAVA - MG;ITAVERAVA;MG;45615,68359
1722;-16,61;-41,76;ITINGA - MG;ITINGA;MG;92480,39638
1723;-19,39;-41,17;ITUETA - MG;ITUETA;MG;39711,67943
1724;-18,96;-49,46;ITUIUTABA - MG;ITUIUTABA;MG;526560,1887
1725;-21,31;-44,87;ITUMIRIM - MG;ITUMIRIM;MG;43432,90599
1726;-19,72;-50,19;ITURAMA - MG;ITURAMA;MG;164929,9758
1727;-21,29;-44,65;ITUTINGA - MG;ITUTINGA;MG;27484,30638
1728;-19,51;-43,74;JABOTICATUBAS - MG;JABOTICATUBAS;MG;76162,74043
1729;-16,14;-40,29;JACINTO - MG;JACINTO;MG;82937,20172
1730;-21,01;-46,74;JACUI - MG;JACUI;MG;49539,49765
1731;-22,28;-46,61;JACUTINGA - MG;JACUTINGA;MG;103751,9852
1732;-19,64;-42,75;JAGUARACU - MG;JAGUARACU;MG;15720,12422
1733;-15,33;-43,67;JAIBA - MG;JAIBA;MG;152236,7202
1734;-18,46;-41,8;JAMPRUCA - MG;JAMPRUCA;MG;31317,64156
1735;-15,8;-43,3;JANAUBA - MG;JANAUBA;MG;359158,9651
1736;-15,48;-44,36;JANUARIA - MG;JANUARIA;MG;420231,6075
1737;-20,14;-45,5;JAPARAIBA - MG;JAPARAIBA;MG;20888,23029
1738;-15,99;-44,27;JAPONVAR - MG;JAPONVAR;MG;39651,36357
1739;-20,53;-43,98;JECEABA - MG;JECEABA;MG;36537,44739
1740;-17,08;-42,25;JENIPAPO DE MINAS - MG;JENIPAPO DE MINAS;MG;48491,60062
1741;-20,45;-42,66;JEQUERI - MG;JEQUERI;MG;84666,54081
1742;-17,23;-44,44;JEQUITAI - MG;JEQUITAI;MG;53184,34636
1743;-19,23;-44,02;JEQUITIBA - MG;JEQUITIBA;MG;32901,05187
